StudentID,CompleteDevMath_11Term6,CompleteDevEnglish_11Term6,Major1_11Term6,Major2_11Term6,Complete1_11Term6,Complete2_11Term6,CompleteCIP1_11Term6,CompleteCIP2_11Term6,TransferIntent_11Term6,DegreeTypeSought_11Term6,TermGPA_11Term6,CumGPA_11Term6
285848,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,3.9,3.66
302176,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.6
301803,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,4,3.97
301067,-2,-2,23.0101,13.1001,0,0,-2,-2,-1,6,4,4
273211,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.7,3.34
280023,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3,2.51
300569,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,3.9,3.74
299363,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,2.35,2.8
300635,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,3.67,3.53
301723,-2,-2,52.1401,52.0201,0,0,-2,-2,-1,6,3.85,3.21
283028,-2,-2,11.0101,-1,0,0,-2,-2,-1,6,4,2.93
301192,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.3,3.15
305186,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.7,3.7
302328,-2,-2,54.0101,-1,0,0,-2,-2,-1,6,3.7,3.67
297560,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,3.85,3.65
299668,-2,-2,51,-1,0,0,-2,-2,-1,6,3.35,2.84
301313,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.85,3.18
301813,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,3.9,3.48
303907,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,3,3.07
268673,-2,-2,9.0101,-1,0,0,-2,-2,-1,6,4,3.52
303428,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.7,2.87
304525,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.58
303599,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,1,2.85
264697,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.15,2.85
303565,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,3.42,3.23
303589,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,1.98,3.01
293205,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,4,4
268879,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,4,3.98
