StudentID,CompleteDevMath_15Term1,CompleteDevEnglish_15Term1,Major1_15Term1,Major2_15Term1,Complete1_15Term1,Complete2_15Term1,CompleteCIP1_15Term1,CompleteCIP2_15Term1,TransferIntent_15Term1,DegreeTypeSought_15Term1,TermGPA_15Term1,CumGPA_15Term1
300304,0,-2,9.0101,-1,0,0,-2,-2,-1,6,3.33,2.77
299369,0,0,52.1401,-1,0,0,-2,-2,-1,6,3.52,3.44
299788,0,0,52.0301,-1,0,0,-2,-2,-1,6,3.08,2.45
302134,0,0,42.0101,-1,7,0,42.0101,-2,-1,6,3.43,3.34
294970,-2,-2,52.1401,-1,8,0,52.1401,-2,-1,6,3.68,3.39
300895,0,0,26.0101,-1,0,0,-2,-2,-1,6,3.38,2.89
299456,0,0,52.0201,-1,0,0,-2,-2,-1,6,3.34,3
297755,-2,0,52.0301,-1,0,0,-2,-2,-1,6,1.67,2.11
299668,-2,-2,51,-1,0,0,-2,-2,-1,6,2.44,2.68
304552,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3,2.83
299408,-2,0,52.0201,-1,0,0,-2,-2,-1,6,1.85,2.57
303428,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.7,2.88
303599,-2,-2,52.0201,52.1401,0,0,-2,-2,-1,6,2.75,2.34
299020,0,0,43.0199,-1,0,0,-2,-2,-1,6,1.65,2.53
268879,-2,-2,51.3899,-1,0,0,-2,-2,-1,6,4,4
298895,-2,0,52.0301,-1,0,0,-2,-2,-1,6,1.33,1.88
299243,0,0,52.1401,-1,0,0,-2,-2,-1,6,2.14,2.33
297218,-2,0,26.0101,-1,0,0,-2,-2,-1,6,3.33,3.27
299086,0,0,52.0301,-1,0,0,-2,-2,-1,6,3.48,3.16
301309,0,0,26.0101,-1,0,0,-2,-2,-1,6,1.38,2.49
302533,0,0,42.0101,43.0199,0,0,-2,-2,-1,6,2.45,2.72
294406,0,0,45.1001,-1,0,0,-2,-2,-1,6,2.24,2.02
304905,0,0,52.0201,-1,0,0,-2,-2,-1,6,3.6,3.28
299495,-2,0,11.0101,-1,0,0,-2,-2,-1,6,4,3.92
298966,0,0,42.0101,-1,0,0,-2,-2,-1,6,3.78,3.37
