StudentID,CompleteDevMath_16Term1,CompleteDevEnglish_16Term1,Major1_16Term1,Major2_16Term1,Complete1_16Term1,Complete2_16Term1,CompleteCIP1_16Term1,CompleteCIP2_16Term1,TransferIntent_16Term1,DegreeTypeSought_16Term1,TermGPA_16Term1,CumGPA_16Term1
300304,0,-2,9.0101,-1,0,0,-2,-2,-1,6,3.58,2.91
299369,0,0,52.1401,-1,8,0,52.1401,-2,-1,6,3.68,3.47
299788,0,0,54.0101,-1,0,0,-2,-2,-1,6,0,2.35
300895,0,0,51.0999,-1,0,0,-2,-2,-1,6,2.63,2.86
297755,-2,0,52.0301,-1,0,0,-2,-2,-1,6,0.75,1.99
304552,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.2,2.89
299408,-2,0,52.0201,-1,0,0,-2,-2,-1,6,3,2.7
303599,-2,-2,52.0201,52.1401,0,0,-2,-2,-1,6,3.25,2.78
298895,-2,0,52.0301,-1,0,0,-2,-2,-1,6,0.93,1.81
299243,0,0,45.1001,-1,0,0,-2,-2,-1,6,0.67,1.95
301078,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.58,3.2
301309,0,0,26.0101,-1,0,0,-2,-2,-1,6,3.43,2.61
294406,0,0,45.1001,-1,0,0,-2,-2,-1,6,1.43,2.18
299583,0,0,54.0101,-1,0,0,-2,-2,-1,6,2.93,2.99
301106,0,0,42.0101,-1,0,0,-2,-2,-1,6,2.77,3.21
301493,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,1.9,2.06
305255,-2,-2,40.0801,-1,0,0,-2,-2,-1,6,3.77,3.38
302827,1,-2,50.0901,-1,0,0,-2,-2,-1,6,1,2.87
305204,-2,-2,50.0701,-1,0,0,-2,-2,-1,6,3.55,2.88
297251,0,0,42.0101,43.0199,7,0,42.0101,-2,-1,6,3.54,3.37
296844,1,0,42.0101,-1,0,0,-2,-2,-1,6,1.8,2.6
301131,-2,0,26.0101,-1,7,0,26.0101,-2,-1,6,3.3,3.38
277196,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.57,3.33
300664,0,0,54.0101,-1,0,0,-2,-2,-1,6,1.33,2.95
301745,-2,0,42.0101,-1,0,0,-2,-2,-1,6,3.58,2.26
303769,0,0,26.0101,-1,0,0,-2,-2,-1,6,2.07,2.28
300544,0,0,23.0101,-1,7,0,23.0101,-2,-1,6,3.54,3.16
301696,0,0,52.0201,-1,0,0,-2,-2,-1,6,1.43,2.62
299570,0,0,50.0701,-1,0,0,-2,-2,-1,6,0.75,3.2
43733,0,0,43.0399,43.0199,0,0,-2,-2,-1,6,2.14,2.69
298780,0,0,52.1401,-1,0,0,-2,-2,-1,6,1.9,2.81
304741,0,0,45.1101,-1,0,0,-2,-2,-1,6,3.6,3.09
298102,0,0,43.0203,-1,0,0,-2,-2,-1,6,3.2,2.17
301202,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,1,1.72
301530,-2,0,43.0399,-1,8,0,43.0399,-2,-1,6,3.94,3.16
281128,0,-2,52.0301,-1,0,0,-2,-2,-1,6,1.33,2.63
276902,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3,2.34
301597,0,0,26.0101,-1,0,0,-2,-2,-1,6,3.22,3.13
283839,0,0,23.0101,13.1209,7,0,23.0101,-2,-1,6,3.95,3.38
300953,0,-2,26.0101,-1,7,0,26.0101,-2,-1,6,2,2.45
301895,-2,0,26.0101,-1,0,0,-2,-2,-1,6,2.93,2.92
300305,-2,0,26.0101,-1,0,0,-2,-2,-1,6,2.16,2.25
304088,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.7,3.59
201872,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,3.85,2.58
299822,0,0,43.0199,-1,0,0,-2,-2,-1,6,2.77,3.04
303171,-2,-2,50.0901,-1,0,0,-2,-2,-1,6,3.63,3.08
301860,0,0,40.0501,-1,0,0,-2,-2,-1,6,1.93,2.27
298215,0,-2,26.0101,-1,0,0,-2,-2,-1,6,3.6,2.94
294410,0,0,54.0101,-1,0,0,-2,-2,-1,6,3.15,2.34
300266,0,0,26.0101,-1,0,0,-2,-2,-1,6,2.68,2.81
297205,0,0,51,-1,0,0,-2,-2,-1,6,3.76,2.96
298860,0,0,52.0201,-1,0,0,-2,-2,-1,6,1.58,2.36
301808,-2,-2,27.0101,-1,0,0,-2,-2,-1,6,1.08,2.44
298889,0,-2,45.1101,-1,0,0,-2,-2,-1,6,2.6,2.67
300835,0,0,26.0101,-1,7,0,26.0101,-2,-1,6,2.97,2.91
302843,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,2.15,2.46
297816,0,-2,50.0701,50.0701,7,0,50.0701,-2,-1,6,3.67,3.58
298808,-2,0,27.0101,-1,0,0,-2,-2,-1,6,2.79,2.78
298331,-2,-2,50.0701,-1,0,0,-2,-2,-1,6,3.83,3.42
300778,0,0,52.0301,-1,0,0,-2,-2,-1,6,3.03,3.03
299815,0,0,43.0199,-1,8,0,43.0199,-2,-1,6,4,2.92
302555,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,2.7,3.09
300669,-2,0,42.0101,-1,0,0,-2,-2,-1,6,1,2.09
299353,-2,0,42.0101,-1,0,0,-2,-2,-1,6,3.59,3.7
300003,0,0,27.0101,-1,0,0,-2,-2,-1,6,2.53,2.74
301299,0,0,54.0101,-1,7,0,54.0101,-2,-1,6,3.5,3.01
300404,-2,0,52.0801,45.0601,0,0,-2,-2,-1,6,3.6,3.4
298387,-2,0,42.0101,-1,0,0,-2,-2,-1,6,2.75,2.34
66888,0,0,42.0101,-1,0,0,-2,-2,-1,6,3.5,2.64
297136,0,0,50.0701,-1,0,0,-2,-2,-1,6,1.93,2.64
301527,0,0,50.0701,-1,7,0,50.0701,-2,-1,6,3.5,2.94
298530,0,0,26.0101,-1,0,0,-2,-2,-1,6,2.03,2.08
302457,0,0,52.0201,-1,0,0,-2,-2,-1,6,0.92,2.28
302437,0,-2,52.0201,-1,8,0,52.0201,-2,-1,6,3.68,3.91
26367,0,0,52.0201,-1,0,0,-2,-2,-1,6,3.12,2.85
302574,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.05,2.78
301300,-2,0,26.0101,-1,7,0,26.0101,-2,-1,6,3.86,3.08
296939,0,1,52.0301,-1,0,0,-2,-2,-1,6,1.71,1.73
296821,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,3.3,3.4
297640,0,0,50.0701,-1,0,0,-2,-2,-1,6,1.66,2.44
301041,0,0,50.0901,-1,0,0,-2,-2,-1,6,3.16,3.06
297242,-2,-2,27.0101,13.1202,7,0,27.0101,-2,-1,6,4,3.73
301170,0,0,52.0201,-1,0,0,-2,-2,-1,6,2.75,2.72
300325,0,0,54.0101,-1,0,0,-2,-2,-1,6,3.35,2.8
298939,0,0,42.0101,-1,0,0,-2,-2,-1,6,2.54,2.38
124131,0,0,43.0199,-1,0,0,-2,-2,-1,6,3.75,2.57
301476,0,0,26.0101,-1,0,0,-2,-2,-1,6,3.1,2.77
298502,-2,0,40.0501,40.0601,0,0,-2,-2,-1,6,2.71,3.32
304688,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,1.36,1.87
302751,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,0,1.86
304141,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,4,2.91
301107,0,0,52.1401,-1,0,0,-2,-2,-1,6,3.5,3.79
300080,0,0,23.0101,13.1209,0,0,-2,-2,-1,6,3.61,3.33
298617,0,0,52.1401,-1,0,0,-2,-2,-1,6,3.7,2.62
302848,0,0,50.0701,-1,0,0,-2,-2,-1,6,3.92,3.38
298918,0,0,43.0199,-1,0,0,-2,-2,-1,6,1.73,1.99
296863,-2,0,27.0101,13.1209,0,0,-2,-2,-1,6,3.72,3.01
296922,0,0,51,-1,8,0,51,-2,-1,6,3,3.1
303011,0,0,52.0801,-1,0,0,-2,-2,-1,6,2.92,2.56
299703,0,0,42.0101,-1,0,0,-2,-2,-1,6,3.9,2.77
296724,0,0,43.0199,-1,0,0,-2,-2,-1,6,1.85,2.02
303569,0,0,26.0101,-1,0,0,-2,-2,-1,6,1.77,2.64
283826,-2,-2,52.0201,52.1401,0,0,-2,-2,-1,6,3.2,3.37
286044,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.15,3.03
304160,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3.95,3.87
302940,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,3.8,2.95
302475,0,0,26.0101,-1,0,0,-2,-2,-1,6,3.38,3.38
296322,0,0,27.0101,-1,0,0,-2,-2,-1,6,3,2.83
303316,0,0,43.0199,-1,0,0,-2,-2,-1,6,2.83,2.26
300614,0,0,43.0199,-1,0,0,-2,-2,-1,6,0.75,1.91
299593,-2,-2,11.0101,27.0101,0,0,-2,-2,-1,6,3.65,3.2
298701,0,-2,11.0101,-1,0,0,-2,-2,-1,6,2.8,2.57
304807,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,2.5,1.74
302796,0,0,11.0101,-1,0,0,-2,-2,-1,6,2.17,2.26
297468,0,0,26.0101,-1,0,0,-2,-2,-1,6,2.36,2.17
299559,0,0,13.1209,42.0101,0,0,-2,-2,-1,6,3.65,3.24
300920,0,0,26.0101,-1,0,0,-2,-2,-1,6,2.82,2.67
55512,-2,-2,43.0199,-1,8,0,43.0199,-2,-1,6,3.68,2.91
300688,0,0,43.0199,-1,0,0,-2,-2,-1,6,0,1.9
298678,0,0,42.0101,-1,0,0,-2,-2,-1,6,3.5,2.83
296944,0,0,52.0301,-1,0,0,-2,-2,-1,6,3.57,3
300644,0,-2,51,-1,0,0,-2,-2,-1,6,1.46,2.48
280646,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,3.7,2.71
299379,0,0,54.0101,-1,0,0,-2,-2,-1,6,3.02,2.42
299587,0,0,26.0101,-1,0,0,-2,-2,-1,6,2.87,2
299193,0,0,42.0101,-1,7,0,42.0101,-2,-1,6,3.58,2.97
301004,0,-2,42.0101,-1,0,0,-2,-2,-1,6,2.33,2.5
299787,0,0,45.1101,-1,0,0,-2,-2,-1,6,2.78,1.89
298152,0,0,45.1101,-1,0,0,-2,-2,-1,6,0.77,2.25
298695,0,0,50.0901,-1,0,0,-2,-2,-1,6,1.39,2.25
296867,0,0,11.0101,-1,0,0,-2,-2,-1,6,1.94,1.99
297213,0,-2,-1,-1,0,0,-2,-2,-1,6,4,4
297853,-2,0,52.0201,-1,0,0,-2,-2,-1,6,1.58,2.13
302735,0,0,52.0301,-1,8,0,52.0301,-2,-1,6,3,3.58
304287,-2,-2,52.0201,-1,8,0,52.0201,-2,-1,6,3.75,2.94
305141,-2,0,27.0101,-1,0,0,-2,-2,-1,6,2.48,3.08
302370,-2,-2,23.0101,13.1202,7,0,23.0101,-2,-1,6,4,3.4
303047,0,0,27.0101,13.1202,0,0,-2,-2,-1,6,1.9,3.06
291866,0,-2,43.0199,-1,0,0,-2,-2,-1,6,0.33,1.85
302149,0,0,52.0201,-1,0,0,-2,-2,-1,6,3.6,2.82
297686,-2,0,26.0101,-1,0,0,-2,-2,-1,6,3.93,3.58
298311,0,0,16.0905,-1,0,0,-2,-2,-1,6,2.75,2.78
301795,0,-2,50.0701,-1,0,0,-2,-2,-1,6,0.34,1.96
299311,0,0,50.0701,-1,0,0,-2,-2,-1,6,3.08,3.27
304244,0,0,52.0201,-1,8,0,52.0201,-2,-1,6,3.77,3.31
